expiry,date,open,high,low,close,volume,barcount
20201210,20201124  22:24:00,26460.0,26460.0,26460.0,26460.0,42,16
20201210,20201124  22:25:00,26460.0,26460.0,26460.0,26460.0,0,0
20201210,20201124  22:26:00,26460.0,26470.0,26460.0,26470.0,90,33
20201210,20201124  22:27:00,26460.0,26460.0,26460.0,26460.0,30,13
20201210,20201124  22:28:00,26460.0,26460.0,26460.0,26460.0,81,37
20201210,20201124  22:29:00,26470.0,26470.0,26470.0,26470.0,26,17
20201210,20201124  22:30:00,26470.0,26480.0,26470.0,26480.0,39,21
20201210,20201124  22:31:00,26480.0,26480.0,26470.0,26470.0,63,33
20201210,20201124  22:32:00,26470.0,26470.0,26470.0,26470.0,0,0
20201210,20201124  22:33:00,26460.0,26470.0,26460.0,26470.0,89,44
20201210,20201124  22:34:00,26470.0,26470.0,26470.0,26470.0,11,4
20201210,20201124  22:35:00,26470.0,26470.0,26470.0,26470.0,0,0
20201210,20201124  22:36:00,26480.0,26480.0,26470.0,26470.0,23,10
20201210,20201124  22:37:00,26470.0,26470.0,26470.0,26470.0,14,11
